,temperature_c,humidite,pression_station,pression_au_niveau_mer,precipitations_dans_les_3_dernieres_heures
2019-09-07 03:00:00+00:00,12.570000000000023,77.225,99961.75,102170.5,6.4
2019-09-07 06:00:00+00:00,12.135000000000025,79.75,99963.0,102172.25,0.6
2019-09-07 09:00:00+00:00,17.54250000000003,61.225,99997.5,102168.75,0.1
2019-09-07 12:00:00+00:00,19.907500000000027,50.9,99923.75,102087.0,1.4999999999999998
2019-09-07 15:00:00+00:00,20.197500000000023,49.1,99842.5,102007.5,6.700000000000001
2019-09-07 18:00:00+00:00,17.92000000000002,57.725,99866.75,102044.0,7.500000000000001
2019-09-07 21:00:00+00:00,14.725000000000025,71.175,99961.0,102156.0,4.0
2019-09-08 00:00:00+00:00,13.182500000000022,79.075,99947.5,102150.75,4.1000000000000005
2019-09-08 03:00:00+00:00,11.815000000000015,84.125,99883.25,102097.75,2.5
2019-09-08 06:00:00+00:00,11.252500000000024,85.85,99872.25,102093.5,3.0
2019-09-08 09:00:00+00:00,16.15750000000002,63.675,99901.0,102095.75,1.2999999999999998
2019-09-08 12:00:00+00:00,18.30750000000003,49.925,99815.5,102001.75,3.2
2019-09-08 15:00:00+00:00,18.66750000000002,47.725,99723.25,101906.0,15.5
2019-09-08 18:00:00+00:00,16.362500000000022,54.5,99735.5,101928.5,1.9
2019-09-08 21:00:00+00:00,12.610000000000026,69.65,99808.25,102014.75,1.1
2019-09-09 00:00:00+00:00,10.410000000000023,78.025,99750.75,101969.5,0.0
2019-09-09 03:00:00+00:00,8.930000000000025,82.825,99621.25,101855.25,0.4
2019-09-09 06:00:00+00:00,8.725000000000021,84.5,99541.5,101776.5,0.2
2019-09-09 09:00:00+00:00,15.282500000000018,61.65,99477.25,101670.75,1.1
2019-09-09 12:00:00+00:00,18.562500000000025,48.4,99321.25,101497.75,3.7
2019-09-09 15:00:00+00:00,18.642500000000027,49.225,99160.25,101339.25,22.0
2019-09-09 18:00:00+00:00,16.08000000000002,61.95,99130.25,101324.0,21.0
2019-09-09 21:00:00+00:00,14.075000000000015,70.775,99177.0,101378.25,20.999999999999996
2019-09-10 00:00:00+00:00,12.710000000000026,76.95,99165.75,101375.75,20.0
2019-09-10 03:00:00+00:00,11.95500000000002,81.475,99156.5,101380.25,20.0
2019-09-10 06:00:00+00:00,11.187500000000025,86.4,99287.25,101513.25,41.70000000000001
2019-09-10 09:00:00+00:00,15.27000000000002,71.675,99470.5,101680.5,43.00000000000001
2019-09-10 12:00:00+00:00,18.510000000000023,55.2,99532.0,101722.5,14.9
2019-09-10 15:00:00+00:00,19.337500000000027,51.925,99555.0,101738.0,8.9
2019-09-10 18:00:00+00:00,17.207500000000028,60.8,99699.25,101889.25,19.9
2019-09-10 21:00:00+00:00,14.06500000000002,72.675,99888.25,102086.5,9.7
2019-09-11 00:00:00+00:00,12.56750000000002,78.125,99968.25,102171.5,7.500000000000001
2019-09-11 03:00:00+00:00,11.882500000000023,81.35,99995.25,102198.0,2.0
2019-09-11 06:00:00+00:00,11.902631578947394,83.42105263157895,100136.31578947368,102340.0,0.6000000000000001
2019-09-11 09:00:00+00:00,17.075000000000024,65.75,100322.0,102469.25,0.6
2019-09-11 12:00:00+00:00,21.17250000000003,50.925,100347.75,102466.5,-0.3
2019-09-11 15:00:00+00:00,22.215000000000032,49.65,100329.75,102443.75,0.5
2019-09-11 18:00:00+00:00,19.620000000000022,60.125,100393.75,102519.0,0.7000000000000001
2019-09-11 21:00:00+00:00,16.697500000000026,69.975,100564.5,102699.0,1.5
2019-09-12 00:00:00+00:00,15.15500000000002,76.725,100631.5,102778.0,1.6
2019-09-12 03:00:00+00:00,14.212500000000029,81.95,100650.0,102800.5,1.6
2019-09-12 06:00:00+00:00,13.965000000000025,82.65,100755.0,102899.0,0.8999999999999999
2019-09-12 09:00:00+00:00,19.407500000000024,67.025,100924.0,103014.0,1.7000000000000002
2019-09-12 12:00:00+00:00,23.59250000000002,52.6,100906.75,102999.25,0.1
2019-09-12 15:00:00+00:00,24.457500000000017,51.175,100829.25,102917.75,-0.2
2019-09-12 18:00:00+00:00,21.760000000000023,58.7,100833.5,102938.75,0.4
2019-09-12 21:00:00+00:00,17.51750000000003,74.575,100908.75,103035.75,-0.1
2019-09-13 00:00:00+00:00,16.022500000000022,80.1,100899.75,103039.0,0.0
2019-09-13 03:00:00+00:00,14.672500000000024,84.025,100875.25,103022.0,0.0
2019-09-13 06:00:00+00:00,14.837500000000023,85.65,100920.75,103065.75,1.2
2019-09-13 09:00:00+00:00,20.780000000000022,67.6,100964.25,103069.0,0.4
2019-09-13 12:00:00+00:00,24.23513513513516,55.810810810810814,101051.08108108108,102987.2972972973,0.8
2019-09-13 15:00:00+00:00,25.56500000000003,50.55,100764.0,102847.75,0.0
2019-09-13 18:00:00+00:00,22.450000000000024,60.925,100739.75,102840.5,0.0
2019-09-13 21:00:00+00:00,18.862500000000026,73.6,100794.25,102914.25,0.0
2019-09-14 00:00:00+00:00,17.172500000000028,79.3,100765.5,102897.0,0.0
2019-09-14 03:00:00+00:00,15.97750000000002,83.5,100692.0,102832.25,0.8
2019-09-14 06:00:00+00:00,15.512500000000022,85.625,100714.25,102856.75,0.1
2019-09-14 09:00:00+00:00,20.805000000000025,67.875,100704.25,102815.5,0.5
2019-09-14 12:00:00+00:00,25.267500000000037,51.475,100584.0,102674.5,1.3
2019-09-14 15:00:00+00:00,26.220000000000027,47.75,100423.5,102508.75,-0.1
2019-09-14 18:00:00+00:00,22.84500000000002,59.0,100411.75,102516.25,0.2
2019-09-14 21:00:00+00:00,18.780000000000022,72.3,100432.0,102556.0,-0.1
2019-09-15 00:00:00+00:00,16.620000000000026,79.0,100375.0,102511.0,-0.1
2019-09-15 03:00:00+00:00,15.130000000000024,83.175,100300.0,102445.5,1.6
2019-09-15 06:00:00+00:00,14.537500000000025,86.05,100295.5,102444.75,1.0
2019-09-15 09:00:00+00:00,22.202500000000025,61.4,100316.75,102422.0,0.1
2019-09-15 12:00:00+00:00,26.697500000000023,46.025,100211.25,102297.75,0.0
2019-09-15 15:00:00+00:00,27.457500000000017,43.0,100028.5,102115.5,0.0
2019-09-15 18:00:00+00:00,23.28750000000003,54.125,99993.25,102105.25,3.1
2019-09-15 21:00:00+00:00,19.065789473684237,69.44736842105263,100048.15789473684,102190.26315789472,-0.2
2019-09-16 00:00:00+00:00,16.77000000000002,76.275,100022.0,102169.5,0.2
2019-09-16 03:00:00+00:00,15.340000000000028,81.525,99953.25,102113.75,0.8
2019-09-16 06:00:00+00:00,14.820000000000016,84.475,99935.75,102101.75,0.1
2019-09-16 09:00:00+00:00,21.53250000000003,62.475,99986.75,102109.5,0.6000000000000001
2019-09-16 12:00:00+00:00,26.116216216216245,47.24324324324324,99864.86486486488,101988.1081081081,0.0
2019-09-16 15:00:00+00:00,26.832500000000028,46.475,99755.25,101856.25,0.0
2019-09-16 18:00:00+00:00,23.122500000000024,56.35,99747.5,101868.75,-0.1
2019-09-16 21:00:00+00:00,19.625000000000032,67.9,99828.0,101968.25,0.3
2019-09-17 00:00:00+00:00,17.655000000000022,76.4,99812.75,101965.75,0.0
2019-09-17 03:00:00+00:00,16.452500000000025,81.3,99764.0,101929.5,-0.1
2019-09-17 06:00:00+00:00,16.077500000000022,83.475,99794.0,101965.5,0.8
2019-09-17 09:00:00+00:00,20.83000000000003,65.525,99865.75,102004.0,0.3
2019-09-17 12:00:00+00:00,24.307500000000037,52.85,99783.25,101906.0,0.0
2019-09-17 15:00:00+00:00,24.95500000000003,48.75,99681.5,101806.25,0.0
2019-09-17 18:00:00+00:00,21.34750000000004,58.2,99674.25,101819.0,0.0
2019-09-17 21:00:00+00:00,18.13250000000003,68.875,99781.0,101944.25,0.0
2019-09-18 00:00:00+00:00,16.15250000000002,74.075,99817.75,101992.0,1.2
2019-09-18 03:00:00+00:00,14.682500000000022,76.55,99812.5,101999.25,1.6
2019-09-18 06:00:00+00:00,13.69750000000003,77.925,99852.0,102044.75,5.800000000000001
2019-09-18 09:00:00+00:00,18.137500000000024,60.95,99947.75,102118.25,0.9
2019-09-18 12:00:00+00:00,21.89500000000003,47.0,99920.0,102067.5,0.0
2019-09-18 15:00:00+00:00,22.345000000000024,44.55,99842.5,101994.5,0.3
2019-09-18 18:00:00+00:00,19.275000000000027,53.575,99897.75,102063.25,8.700000000000001
2019-09-18 21:00:00+00:00,16.47631578947371,62.47368421052632,100050.26315789472,102238.15789473684,7.2
2019-09-19 00:00:00+00:00,14.712500000000023,67.05,100088.5,102276.25,-0.2
2019-09-19 03:00:00+00:00,13.142500000000023,72.225,100053.0,102252.25,0.1
2019-09-19 06:00:00+00:00,12.332500000000026,74.95,100097.25,102301.25,-0.1
2019-09-19 09:00:00+00:00,17.23750000000002,56.3,100200.0,102373.25,0.2
2019-09-19 12:00:00+00:00,21.135000000000016,44.975,100122.25,102274.75,0.0
2019-09-19 15:00:00+00:00,22.285000000000014,41.925,99998.5,102143.0,0.0
2019-09-19 18:00:00+00:00,19.167500000000025,50.175,100023.25,102180.5,0.0
2019-09-19 21:00:00+00:00,16.09250000000002,59.1,100142.25,102311.75,0.0
2019-09-20 00:00:00+00:00,13.97500000000002,65.175,100109.25,102290.5,0.0
2019-09-20 03:00:00+00:00,12.41250000000002,68.2,100021.25,102213.5,0.2
2019-09-20 06:00:00+00:00,11.55250000000002,70.725,99981.0,102178.75,0.0
2019-09-20 09:00:00+00:00,18.127500000000012,51.15,99999.0,102151.0,0.4
2019-09-20 12:00:00+00:00,23.002500000000037,40.7,99839.0,101965.25,0.0
2019-09-20 15:00:00+00:00,24.64000000000004,38.025,99650.25,101769.0,0.0
2019-09-20 18:00:00+00:00,21.330000000000023,48.075,99573.25,101712.0,0.0
2019-09-20 21:00:00+00:00,17.982500000000027,57.075,99558.5,101713.25,0.0
2019-09-21 00:00:00+00:00,16.325000000000024,63.25,99468.25,101632.5,0.0
2019-09-21 03:00:00+00:00,15.292500000000029,67.975,99367.0,101537.5,0.0
2019-09-21 06:00:00+00:00,14.77250000000002,73.4,99320.75,101497.0,0.0
2019-09-21 09:00:00+00:00,20.58500000000003,59.05,99299.5,101438.0,5.8
2019-09-21 12:00:00+00:00,24.06000000000002,54.65,99144.25,101265.5,27.9
2019-09-21 15:00:00+00:00,24.432500000000022,54.525,98977.25,101100.25,27.299999999999997
2019-09-21 18:00:00+00:00,21.400000000000023,64.13157894736842,98857.8947368421,101012.1052631579,14.3
2019-09-21 21:00:00+00:00,18.750000000000032,73.9,98850.75,101012.25,7.6
2019-09-22 00:00:00+00:00,17.807500000000015,77.3,98784.25,100953.25,12.500000000000002
2019-09-22 03:00:00+00:00,17.127500000000033,80.175,98723.5,100898.5,14.2
2019-09-22 06:00:00+00:00,16.555000000000017,85.0,98729.75,100904.0,42.2
2019-09-22 09:00:00+00:00,18.81250000000003,78.275,98837.75,101001.75,45.6
2019-09-22 12:00:00+00:00,19.890000000000025,73.425,98851.0,101015.5,51.8
2019-09-22 15:00:00+00:00,19.482500000000023,74.6,98888.5,101058.75,37.49999999999999
2019-09-22 18:00:00+00:00,16.972500000000018,82.8,99022.75,101203.75,66.3
2019-09-22 21:00:00+00:00,15.492500000000026,88.95,99212.5,101400.75,63.3
2019-09-23 00:00:00+00:00,14.607500000000025,90.725,99338.0,101532.0,42.7
2019-09-23 03:00:00+00:00,13.600000000000025,92.0,99393.0,101592.75,36.5
2019-09-23 06:00:00+00:00,13.15500000000002,92.6,99473.0,101672.5,5.699999999999999
2019-09-23 09:00:00+00:00,16.857500000000023,79.1,99543.0,101719.75,6.500000000000003
2019-09-23 12:00:00+00:00,19.555000000000025,62.85,99447.75,101611.0,14.900000000000002
2019-09-23 15:00:00+00:00,20.082500000000028,60.1,99382.5,101542.0,10.8
2019-09-23 18:00:00+00:00,17.552500000000027,72.35,99392.5,101567.25,6.200000000000003
2019-09-23 21:00:00+00:00,15.600000000000025,82.65,99398.75,101582.25,3.600000000000001
2019-09-24 00:00:00+00:00,14.990000000000029,84.175,99258.25,101445.75,3.1000000000000005
2019-09-24 03:00:00+00:00,14.500000000000025,86.1,99059.5,101253.75,49.7
2019-09-24 06:00:00+00:00,14.35750000000002,87.425,98944.0,101138.25,55.90000000000001
2019-09-24 09:00:00+00:00,16.884615384615408,81.28205128205128,98938.97435897436,101158.71794871795,53.79999999999999
2019-09-24 12:00:00+00:00,19.117500000000025,73.25,98914.5,101076.25,32.29999999999999
2019-09-24 15:00:00+00:00,19.712500000000016,69.075,98872.5,101034.25,19.39999999999999
2019-09-24 18:00:00+00:00,17.55500000000002,78.5,98939.25,101112.25,13.4
2019-09-24 21:00:00+00:00,16.265000000000025,81.525,99014.25,101194.0,10.499999999999998
2019-09-25 00:00:00+00:00,15.440000000000031,84.5,98984.75,101172.0,7.899999999999999
2019-09-25 03:00:00+00:00,15.025000000000023,86.625,98945.5,101139.5,8.400000000000002
2019-09-25 06:00:00+00:00,14.757500000000022,87.575,98952.0,101149.5,6.000000000000001
2019-09-25 09:00:00+00:00,16.56750000000003,81.475,99039.75,101225.25,13.9
2019-09-25 12:00:00+00:00,18.45500000000002,72.5,99003.75,101182.0,19.6
2019-09-25 15:00:00+00:00,18.58250000000002,72.95,98941.0,101120.0,23.299999999999997
2019-09-25 18:00:00+00:00,17.185000000000024,79.3,98994.5,101180.0,16.799999999999997
2019-09-25 21:00:00+00:00,16.350000000000026,85.5,99079.75,101266.0,16.99999999999999
2019-09-26 00:00:00+00:00,16.18750000000001,87.85,99118.25,101302.0,6.4
2019-09-26 03:00:00+00:00,16.175000000000015,87.925,99125.5,101308.0,4.900000000000001
2019-09-26 06:00:00+00:00,16.040000000000024,88.5,99185.75,101365.0,7.100000000000001
2019-09-26 09:00:00+00:00,18.450000000000024,79.95,99292.5,101452.0,12.8
2019-09-26 12:00:00+00:00,20.472500000000014,69.6,99271.5,101421.5,2.4
2019-09-26 15:00:00+00:00,20.80250000000003,68.05,99242.5,101391.25,7.500000000000001
2019-09-26 18:00:00+00:00,18.47750000000003,75.325,99271.5,101429.5,19.899999999999995
2019-09-26 21:00:00+00:00,16.690000000000026,82.275,99357.75,101525.75,4.4
2019-09-27 00:00:00+00:00,15.582500000000024,87.25,99345.25,101518.75,7.5
2019-09-27 03:00:00+00:00,14.83000000000002,88.5,99288.75,101468.25,18.7
2019-09-27 06:00:00+00:00,14.225000000000016,90.425,99288.0,101469.0,8.600000000000001
2019-09-27 09:00:00+00:00,18.055000000000017,76.45,99346.5,101504.75,7.6
2019-09-27 12:00:00+00:00,20.14500000000003,65.45,99321.5,101472.0,8.900000000000002
2019-09-27 15:00:00+00:00,20.23750000000003,64.175,99281.25,101433.75,5.0
2019-09-27 18:00:00+00:00,17.782500000000027,74.375,99361.5,101524.5,12.7
2019-09-27 21:00:00+00:00,16.32500000000002,80.725,99499.25,101667.25,7.300000000000001
2019-09-28 00:00:00+00:00,15.47250000000002,83.6,99569.75,101742.0,9.1
2019-09-28 03:00:00+00:00,14.885000000000016,85.3,99605.25,101781.5,6.800000000000001
2019-09-28 06:00:00+00:00,14.46153846153849,85.56410256410257,99618.20512820513,101826.15384615384,6.800000000000001
2019-09-28 09:00:00+00:00,17.296666666666688,74.23333333333333,99628.33333333331,101919.66666666669,0.6
2019-09-28 12:00:00+00:00,19.690000000000037,60.175,99696.0,101847.5,0.8
2019-09-28 15:00:00+00:00,20.24871794871797,57.15384615384615,99555.64102564105,101726.92307692308,0.4
2019-09-28 18:00:00+00:00,17.357500000000023,68.875,99512.25,101680.0,0.4
2019-09-28 21:00:00+00:00,14.887500000000014,78.95,99454.25,101633.75,-0.1
2019-09-29 00:00:00+00:00,13.630000000000024,83.75,99285.75,101476.0,0.7000000000000001
2019-09-29 03:00:00+00:00,12.98750000000002,86.675,99076.25,101274.0,18.9
2019-09-29 06:00:00+00:00,12.950000000000022,87.45,98957.5,101152.0,12.699999999999998
2019-09-29 09:00:00+00:00,18.67500000000002,70.725,98935.75,101088.0,12.9
2019-09-29 12:00:00+00:00,21.650000000000023,63.125,98863.25,100996.5,8.700000000000001
2019-09-29 15:00:00+00:00,21.892500000000023,62.95,98803.0,100938.5,11.900000000000002
2019-09-29 18:00:00+00:00,18.860000000000028,74.075,98926.0,101082.5,7.300000000000002
2019-09-29 21:00:00+00:00,17.370000000000026,78.975,99168.0,101331.0,5.600000000000001
2019-09-30 00:00:00+00:00,16.115000000000027,82.8,99306.25,101478.5,1.5999999999999996
2019-09-30 03:00:00+00:00,14.887500000000022,85.75,99333.75,101521.25,3.7
2019-09-30 06:00:00+00:00,14.062500000000025,88.3,99398.0,101591.0,1.3
2019-09-30 09:00:00+00:00,17.525000000000027,76.575,99496.5,101668.5,0.4
2019-09-30 12:00:00+00:00,20.162500000000023,63.875,99421.25,101582.75,4.4
2019-09-30 15:00:00+00:00,21.175000000000026,61.0,99236.0,101394.0,3.5
2019-09-30 18:00:00+00:00,18.25000000000002,73.75,99143.5,101319.0,3.0
2019-09-30 21:00:00+00:00,16.135000000000026,83.85,99088.25,101273.75,16.3
2019-10-01 00:00:00+00:00,15.372500000000024,87.675,98983.25,101172.0,7.500000000000001
2019-10-01 03:00:00+00:00,14.895000000000028,89.125,98803.0,100997.5,12.4
2019-10-01 06:00:00+00:00,14.715000000000028,88.6,98695.5,100892.25,34.9
2019-10-01 09:00:00+00:00,18.357500000000023,77.325,98705.25,100877.25,29.800000000000004
2019-10-01 12:00:00+00:00,21.092500000000022,68.6,98600.0,100761.25,32.3
2019-10-01 15:00:00+00:00,19.75250000000002,73.225,98518.75,100696.25,23.4
2019-10-01 18:00:00+00:00,17.265000000000025,82.35,98570.25,100762.75,51.9
2019-10-01 21:00:00+00:00,15.870000000000028,86.075,98699.25,100892.75,32.4
2019-10-02 00:00:00+00:00,15.017500000000023,86.675,98766.5,100971.5,48.3
2019-10-02 03:00:00+00:00,14.225000000000025,87.825,98798.25,101013.5,13.2
2019-10-02 06:00:00+00:00,13.537500000000025,87.375,98939.25,101161.25,10.999999999999998
2019-10-02 09:00:00+00:00,15.44750000000002,76.925,99210.5,101419.5,11.2
2019-10-02 12:00:00+00:00,16.950000000000028,66.875,99354.75,101559.75,4.9
2019-10-02 15:00:00+00:00,17.030000000000022,60.45,99453.25,101658.25,5.5
2019-10-02 18:00:00+00:00,14.11500000000002,69.5,99636.25,101852.25,1.9
2019-10-02 21:00:00+00:00,11.84750000000002,76.8,99824.25,102045.5,0.9
2019-10-03 00:00:00+00:00,9.93783783783786,81.48648648648648,99978.64864864864,102057.56756756756,-0.2
2019-10-03 03:00:00+00:00,8.697500000000025,83.025,99713.25,101957.0,0.4
2019-10-03 06:00:00+00:00,7.974358974358995,84.94871794871794,99700.0,101958.46153846152,0.4
2019-10-03 09:00:00+00:00,12.894871794871822,69.7948717948718,99721.79487179487,101943.58974358976,0.4
2019-10-03 12:00:00+00:00,16.489743589743615,55.64102564102564,99597.69230769233,101803.58974358976,0.0
2019-10-03 15:00:00+00:00,17.14358974358976,54.282051282051285,99485.64102564105,101687.17948717948,2.0
2019-10-03 18:00:00+00:00,14.192307692307718,68.35897435897436,99436.92307692308,101654.6153846154,5.699999999999999
2019-10-03 21:00:00+00:00,12.087179487179514,79.23076923076923,99403.84615384616,101632.56410256412,3.4
2019-10-04 00:00:00+00:00,11.176923076923098,84.64102564102564,99290.0,101520.51282051284,6.200000000000001
2019-10-04 03:00:00+00:00,11.182051282051308,87.12820512820512,99174.6153846154,101403.33333333331,7.500000000000001
2019-10-04 06:00:00+00:00,11.823076923076943,85.58974358974359,99155.3846153846,101379.48717948716,6.1000000000000005
2019-10-04 09:00:00+00:00,14.897500000000026,77.7,99206.75,101402.5,7.1000000000000005
2019-10-04 12:00:00+00:00,17.400000000000023,68.7,99143.25,101328.75,3.2
2019-10-04 15:00:00+00:00,17.317500000000017,69.45,99063.5,101256.0,3.1
2019-10-04 18:00:00+00:00,15.48750000000003,77.75,99146.25,101345.75,4.4
2019-10-04 21:00:00+00:00,14.52750000000002,81.9,99227.25,101432.5,10.400000000000002
2019-10-05 00:00:00+00:00,13.715000000000028,85.05,99237.5,101447.25,1.9
2019-10-05 03:00:00+00:00,13.365000000000029,86.5,99239.75,101453.5,0.7000000000000003
2019-10-05 06:00:00+00:00,13.005000000000027,88.475,99283.75,101498.5,5.100000000000001
2019-10-05 09:00:00+00:00,15.675000000000022,79.575,99422.0,101617.0,3.7
2019-10-05 12:00:00+00:00,17.535000000000018,69.975,99414.25,101604.0,3.8000000000000007
2019-10-05 15:00:00+00:00,17.69250000000002,69.475,99382.25,101571.5,3.3
2019-10-05 18:00:00+00:00,15.762500000000022,77.625,99460.25,101655.25,1.4999999999999996
2019-10-05 21:00:00+00:00,14.725000000000025,83.875,99520.0,101714.75,4.6000000000000005
2019-10-06 00:00:00+00:00,14.060000000000024,86.375,99461.25,101659.0,9.200000000000005
2019-10-06 03:00:00+00:00,13.595000000000022,88.775,99401.0,101601.25,14.2
2019-10-06 06:00:00+00:00,13.375000000000025,89.55,99393.75,101594.25,13.7
2019-10-06 09:00:00+00:00,15.634210526315812,80.97368421052632,99438.42105263156,101636.05263157896,11.8
2019-10-06 12:00:00+00:00,17.39500000000002,69.65,99405.5,101588.5,15.2
2019-10-06 15:00:00+00:00,17.180000000000017,69.15,99348.0,101536.25,12.2
2019-10-06 18:00:00+00:00,14.827500000000024,76.025,99422.25,101628.75,26.6
2019-10-06 21:00:00+00:00,13.337500000000023,80.3,99550.75,101764.25,12.1
2019-10-07 00:00:00+00:00,12.070000000000023,82.85,99565.5,101792.25,5.200000000000001
2019-10-07 03:00:00+00:00,11.20000000000002,86.51282051282051,99505.3846153846,101753.84615384616,8.100000000000001
2019-10-07 06:00:00+00:00,10.89487179487182,85.58974358974359,99570.2564102564,101822.05128205128,20.3
2019-10-07 09:00:00+00:00,13.68974358974361,76.8974358974359,99703.33333333331,101926.41025641024,21.2
2019-10-07 12:00:00+00:00,16.335897435897454,66.12820512820512,99674.6153846154,101879.23076923077,12.200000000000005
2019-10-07 15:00:00+00:00,16.964102564102593,62.53846153846154,99613.33333333331,101810.76923076923,5.7
2019-10-07 18:00:00+00:00,14.733333333333354,73.53846153846153,99625.64102564105,101830.51282051284,4.5
2019-10-07 21:00:00+00:00,13.343589743589764,80.12820512820512,99640.0,101845.3846153846,9.4
2019-10-08 00:00:00+00:00,12.535897435897454,84.41025641025641,99556.66666666669,101765.64102564105,13.6
2019-10-08 03:00:00+00:00,12.197435897435918,86.35897435897436,99450.76923076923,101663.58974358976,22.899999999999995
2019-10-08 06:00:00+00:00,11.992307692307712,86.6923076923077,99389.7435897436,101601.53846153848,17.3
2019-10-08 09:00:00+00:00,15.787500000000028,73.925,99383.0,101556.5,15.900000000000002
2019-10-08 12:00:00+00:00,18.7769230769231,68.12820512820512,99280.51282051284,101413.07692307692,12.3
2019-10-08 15:00:00+00:00,19.48250000000003,65.4,99203.75,101354.5,14.500000000000002
2019-10-08 18:00:00+00:00,16.555000000000025,75.85,99286.5,101452.0,11.7
2019-10-08 21:00:00+00:00,14.75500000000002,82.325,99367.0,101542.75,9.400000000000002
2019-10-09 00:00:00+00:00,13.530000000000026,86.05,99368.75,101555.75,8.100000000000001
2019-10-09 03:00:00+00:00,12.822500000000025,88.475,99288.25,101485.0,8.800000000000004
2019-10-09 06:00:00+00:00,12.230000000000022,88.925,99291.75,101493.0,16.5
2019-10-09 09:00:00+00:00,14.115000000000023,82.025,99363.0,101553.5,30.69999999999999
2019-10-09 12:00:00+00:00,15.482500000000025,73.825,99362.25,101546.5,22.7
2019-10-09 15:00:00+00:00,16.190000000000023,69.575,99373.5,101552.0,21.5
2019-10-09 18:00:00+00:00,14.142500000000023,76.625,99455.0,101645.0,12.699999999999996
2019-10-09 21:00:00+00:00,12.830000000000018,83.05,99509.5,101706.0,22.7
2019-10-10 00:00:00+00:00,12.285000000000023,83.925,99531.75,101732.25,16.4
2019-10-10 03:00:00+00:00,11.957500000000024,84.35,99571.5,101773.75,3.900000000000001
2019-10-10 06:00:00+00:00,11.50500000000002,85.825,99675.75,101879.75,5.2
2019-10-10 09:00:00+00:00,14.947500000000028,74.7,99855.5,102035.25,3.5
2019-10-10 12:00:00+00:00,17.592500000000022,61.7,99840.0,102008.0,1.2999999999999996
2019-10-10 15:00:00+00:00,18.162500000000023,58.85,99781.0,101944.25,2.3
2019-10-10 18:00:00+00:00,14.67750000000002,74.175,99814.5,101997.25,-0.3
2019-10-10 21:00:00+00:00,12.615000000000022,83.525,99843.0,102036.0,0.3
2019-10-11 00:00:00+00:00,11.75000000000002,87.275,99803.5,101996.25,0.1
2019-10-11 03:00:00+00:00,11.30500000000002,88.4,99708.0,101903.75,0.0
2019-10-11 06:00:00+00:00,10.940000000000024,89.35,99645.5,101845.0,1.6
2019-10-11 09:00:00+00:00,15.720000000000022,74.95,99698.5,101859.25,0.0999999999999999
2019-10-11 12:00:00+00:00,20.297500000000024,59.325,99558.25,101695.0,0.1
2019-10-11 15:00:00+00:00,21.082500000000028,56.85,99396.25,101527.75,0.6
2019-10-11 18:00:00+00:00,16.930000000000025,72.525,99376.0,101533.5,0.7000000000000001
2019-10-11 21:00:00+00:00,15.202500000000024,79.5,99389.5,101552.75,-0.1
2019-10-12 00:00:00+00:00,14.585000000000022,82.7,99351.75,101517.5,2.3
2019-10-12 03:00:00+00:00,14.047500000000024,85.7,99283.5,101451.5,8.599999999999998
2019-10-12 06:00:00+00:00,13.912500000000025,88.125,99255.75,101424.25,11.200000000000005
2019-10-12 09:00:00+00:00,16.837500000000027,80.15,99345.0,101496.75,10.999999999999996
2019-10-12 12:00:00+00:00,19.877500000000023,71.025,99301.0,101433.5,6.900000000000001
2019-10-12 15:00:00+00:00,20.692500000000024,69.975,99188.75,101319.25,4.7
2019-10-12 18:00:00+00:00,18.06750000000003,80.25,99186.5,101327.75,6.9
2019-10-12 21:00:00+00:00,16.665000000000028,84.6,99206.25,101351.75,8.2
2019-10-13 00:00:00+00:00,16.515000000000015,84.175,99145.75,101293.5,1.1
2019-10-13 03:00:00+00:00,16.082500000000028,84.975,99020.75,101176.25,0.4
2019-10-13 06:00:00+00:00,16.06250000000002,84.025,98955.75,101112.25,6.4
2019-10-13 09:00:00+00:00,19.792500000000025,71.725,99046.75,101177.5,10.2
2019-10-13 12:00:00+00:00,22.572500000000016,61.7,99075.0,101192.25,2.7000000000000006
2019-10-13 15:00:00+00:00,22.08500000000003,61.775,99094.5,101218.5,3.0
2019-10-13 18:00:00+00:00,18.03750000000003,76.6,99191.25,101340.0,25.4
2019-10-13 21:00:00+00:00,16.577500000000025,81.6,99282.25,101437.5,11.3
2019-10-14 00:00:00+00:00,15.355000000000018,86.375,99212.5,101377.25,4.0
2019-10-14 03:00:00+00:00,14.702500000000024,87.9,99053.0,101224.25,5.8
2019-10-14 06:00:00+00:00,14.952500000000024,86.425,98925.25,101096.5,9.3
2019-10-14 09:00:00+00:00,18.70250000000001,74.375,98898.75,101041.25,7.500000000000001
2019-10-14 12:00:00+00:00,21.362500000000026,66.175,98740.25,100873.5,7.100000000000001
2019-10-14 15:00:00+00:00,20.397500000000026,68.775,98623.75,100772.25,45.1
2019-10-14 18:00:00+00:00,17.22250000000002,81.225,98690.25,100860.25,69.7
2019-10-14 21:00:00+00:00,15.842500000000015,84.725,98704.5,100888.5,63.00000000000001
2019-10-15 00:00:00+00:00,14.62750000000002,87.65,98686.5,100888.75,63.59999999999998
2019-10-15 03:00:00+00:00,13.540000000000024,89.15,98660.0,100875.0,77.99999999999999
2019-10-15 06:00:00+00:00,12.582500000000016,90.35,98706.25,100931.0,131.8
2019-10-15 09:00:00+00:00,13.745000000000022,83.475,98887.5,101103.25,60.60000000000001
